Pros: battery - lasts ~5 days on a charge and recharges quickly; watch-based HR and sleep monitors are helpful tools in tracking overall fitness (although I'm not convinced they're particularly accurate); easy to use and understand online 'dashboard' (activity log).,Praise,
"Cons: main con is a big one for me...instead of just raising/moving the watch--or even tapping the screen--and having the face wake up, I generally (90% of the time) have to push a button just to see what time it is, how much time has elapsed in my workout, or how much time I have left; generic 'workout' tracking is questionable - I have to laugh when I mow the yard and am credited with a 45 minute 'outdoor cycling' workout.",Complaint,
This Pebble Time has been awesome so far and I love the timeline interface.,Praise,
I love that the Pebble Time is 'always on'.,Praise,
"Days after giving it to the recipient (already late), I noticed in my Alexa app that the new Echo Dot had automaticallt been registered to my account, but it wasn't intended to be mine!.",Bug Report,
I hope this wasn't the cause for problems he had setting up his Echo.,Bug Report,
"You can ask for recipes, you can list a few ingreds in your fridge and ask what CAN you make, you can add to your google calendar (it wont alert you if you have an appointment which is kind of crappy) My ONLY complaint is this: Periodically I have to ask alexa to repeat because not all of her sentences come through clear.",Complaint,
"Example: Alexa, whats on my calendar tomorrow?",Feature Summary,
Alexa: You have an appointment with the eye doctor at (long pause) 30 pm.,Bug Report,
"Alexa, how do you like Jeff Bezos?",Feature Summary,
"Please don't get to frustrated with her, she is young and still learning!",Feature Summary,
"Kind of tricky to learn, but works great after figuring it out!",Complaint,
It takes great still photos.,Praise,
With the simple included instructions I was easily able to get my Pebble set up and running in no time.,Praise,
"The interface is not as helpful as the original Pebble Classic, vibration is weaker, too hard to check time and date due to having to clear notifications first compared to Classic.",Complaint,
The display does not mess up routinely like the Classic did which is a plus.,Praise,
Will continue to play with notifications to drop down to a bare minimum of important ones so that the watch is more useful as a watch too.,Feature Summary,
"All the features are excellent, and the set-up could not have been any easier.",Praise,
"Once you download the app to your phone and answer a couple easy questions, the app syncs to the blaze pretty much in real-time.",Feature Summary,
Lots of bells and whistles too.,Praise,
"I can even see my text messages on the Blaze, and it has great reminders to get you up and moving.",Praise,
"The Echo Show will always revert back to its home screen, regardless of what you want.",Bug Report,
Want to set multiple cooking timers and keep them on screen for a quick glance?,Feature Summary,
"Sorry, it's going back to news headlines, calendar items, and the occasional timer reminder.",Bug Report,
How about that complicated recipe you are cooking from AllRecipes.com?,Feature Summary,
"Sorry, but the Echo Show is going to time out after a minute and you'll need to search for that recipe all over again.",Bug Report,
Need to pause that YouTube instructional video so you can duplicate the steps?,Feature Summary,
Don't keep it paused too long or you are going back to the home screen.,Bug Report,
I haven't had any issues with this one other than it did come on by itself one night and said it couldn't find the answer to the question I had asked.,Bug Report,
The other thing is there are numerous commercials advertising Alexa now days and if the TV happens to be up loud enough my Echo will come on upon hearing the Alexa name and then it is confused about the question it was asked.,Complaint,
There are so many different things that can be asked of the Echo and a ton of music to choose from for it to play as well.,Feature Summary,
"I like it, however I have not been able to enable to my contacts or message or make telephone calls, very disappointed, any help you can provide will be highly appreciated.",Inquiry,
There's no way to configure a Brazilian address.,Complaint,
As my Apple account is Brazilian I couldn't find way to install the app for my mobile so I can't configure Spotify.,Complaint,
"worthless will not sync with Windows 10,  Imac you need the blaze plugged into the charger and usb plugged into the imac and it took along time to figure that out given the poor tech support.",Complaint,
"I like the design and look and hope it works out well for him fortunately he just got a Ipad air 2 which will sync wireless via the blue tooth,  but the initial set up had to be done on the Imac could not even get the pc software to download from the windows store!",Complaint,
to hard for us old people .have trouble with alexa just sometimes don't answer when I talk to it,Complaint,
"This does everything the other FitBits do and more;  It has the few features I would want from the much more expensive iWatch (text alerts,music control, event reminders, call alert and control, silent alarms) and the display is very clear and legible.",Feature Summary,
I also accidentally put the camera in the wrong mode a couple times (user error.,Complaint,
Most of the questions that I asked Echo were responded to with 'I do not know the answer to that question'.,Feature Summary,
I would then ask google on my phone and I would get the answer.,Feature Summary,
It did work properly turning off my lights and giving time and weather....,Praise,
It has done nothing but glitches up and had issues after issue.,Bug Report,
Delivery was on time and great.. the item itself  technically not happy as it is not very optimized for our region.. hope that happens soon,Feature Request,
It is a exceptional functional wrist watch.,Praise,
"Text with voice reply, incoming notifications, reminders, timers, skip the song, pedometer, sleep tracker, small useful apps, and most of all 5 DAYS BATTERY LIFE!",Feature Summary,
"The build quality is solid, low power consumption and good app/phone support.",Praise,
"This watch does the simple 'wrist companion' very well with good activity/sleep tracking, notifications from your phone, microphone support and a cool color e-ink display that is very sharp and low power.",Praise,
Lots of great feature too.,Praise,
My watch corrupted and is no longer usable and there's no support to help fix this issue.,Bug Report,
"Screen was too small, functionality not all there for me, limited in functions, no two-way communication with Ring app, sound quality and volume was ok...not overwhelming and deserving of the hype as described, search results were very broad.",Complaint,
"I thought it would work with Netflix and other tv shows but it doesn't, only YouTube which I could care less about and Amazon video.",Complaint,
Updating the software to be more customizable would be so easy.,Feature Request,
I want to be able to set up interval training and other crossfit features without buying another Fitbit.,Feature Request,
"I loved this watch but be warned if you listen to your phone in the car over Bluetooth, having the watch connected while streaming music to a car will make the music skip and jump around.",Bug Report,
Great interface and good features.,Praise,
It's too bad it can't integrate with the iPhone more.,Complaint,
When i must admit it did all it promises (sjcam 4000) it is not close the the features set your get with GoPro Hero4 silver.,Praise,
Infuriating to get it to work on a basic command.,Complaint,
I shouldn't have to yell a wake word at something I'm standing right over.,Bug Report,
"Do not buy this, it won't work correctly, there is currently no support for your phone.",Complaint,
Notifications won't work and your workouts won't track properly.,Bug Report,
I am obsessed with Alexa.,Praise,
She comes in handy as I walk around and realize I need to add something to the shopping list.,Feature Summary,
The timers are fantastic in the kitchen and I love being able to play music while I cook.,Praise,
"Also, hopefully we can rename her to the name of our choosing!",Feature Request,
"Alexa is great when asked for sports scores, weather, jokes, and music.",Praise,
Is also great as an alarm clock.,Praise,
She will frequently answer 'I don't know'.,Complaint,
Her voice frequently cuts out.,Bug Report,
The display no longer activated with wrist movement and the step timer would stop and start.,Bug Report,
"It tracks steps, syncs easily with my phone,, the only issue I have, and it is a small one, is that when I hold the handrails on the treadmill, it does not track my steps as well, c'est la vie.",Complaint,
"The voice recognition works perfectly, even my 5 year old has no problem using it.",Praise,
"My wife loves how she can select music, start/stop or change volume with voice commands while she is holding our baby daughter, since she would have no free hand to do it in the phone.",Praise,
"Better battery life than anything else (except the pebble time steel), simple interface and I get all my notifications there so my phone can spend more time in my pocket.",Praise,
"I'm lowering my review from 5 stars to 3 because fitbit already made me give them an email address as part of the newest update, and randomly removed some apps from my watch.",Bug Report,
"Negative - even if you turn off all background screen notices, you cannot get rid of 'Try this' message at bottom of screen & it cuts off the background pics you'd like to enjoy.",Complaint,
Easy setup like my Echo & Dot.,Praise,
Loading pictures into Amazon Prime Photos & Amazon Drive not intuitive.,Complaint,(example of Complaint)
"What I loaded into Photos overwrites Photos, so this took hours to setup correctly.",Bug Report,
Amazon's Dot comes up short when we're talking about general facts.,Feature Summary,
Alexa doesn't search the web for relative information as compared to Siri.,Feature Summary,
I can ask the identical questions to Siri or Alexa only to have Alexa answer 'Sorry I don't know that answer' or 'Sorry I don't understand the question'.,Complaint,
About the only thing she does well is play and control music selections.,Praise,
I still have been unable to setup the Echo Dot.,Bug Report,
The Iphone App still shows setup page not complete.,Bug Report,
"lights, door locks, is very limited and will not operate my brand name products.",Feature Summary,
I'd love to be able to tweak it more but the basics are indeed present... Also small learning curve for do's & don'ts to minimize heavy battery drain.,Feature Request,
For example watch faces that poll for the weather temp or have continual animation will definitely drain the battery at stronger rate than a simple analog watch face with out the second-hand.,Feature Summary,
You can't just shake your hands or wrist to get the steps.,Feature Summary,
"If you don't really care for the looks especially the watchfaces, I'd recommend the Alta HR or Charge 2 as you get the same technical stuff for the cheaper price.",Feature Summary,
Music control and Notification didn't seem to be all that great especially if it doesn't want to work.,Complaint,
The customization of the looks was bleak and the 'watch' look got old.,Complaint,
Perhaps we are asking difficult questions that Alexa cannot answer.,Complaint,
But we don't get much out of our questioning.,Feature Summary,
"Then last night, when we were in bed at 11:30 pm, Alexa started playing music at a high volume level.",Bug Report,
The free ebook on the Echo Dot didn't give much explanation on how to talk to Alexa.,Complaint,
"But it's still a fun little item for asking the weather, though it doesn't understand the pronunciation of our city and I have to ask a couple of times.",Complaint,
"We were hoping to use it like the Etymological Dictionary, finding out the origins of words and things.",Feature Request,
I have used the nightlapse a few times  and have had good results after playing around with protune.,Praise,
In the picture settings I have used timelapse to make a few motion lapse videos and they have actually turned out pretty good as well.,Praise,
However you you are doing just a regular timelapse I would use the new video function for it and shoot in 4k.,Feature Summary,
Two issues I have with it is it tends to respond rather slow sometimes.,Bug Report,
"FYI: text and call notification works fine on my phone but a friend using a nexus told me the notification does not always work and when making a phone call, the blaze will show that he is receiving a call from the person he is trying to call.",Bug Report,
"Alexa is great, and the voice recognition is incredible.",Praise,
"Takes a learning curve on how phrase requests, but overall user friendly.",Feature Summary,
NONE of my smart bulbs have been able to be connected.,Bug Report,
Took terrible pictures unless it was perfect lighting and on some forum of tripod.,Complaint,
Video was fantastic though.,Praise,
"As many of the Voice Activated Personal Assistants (VAPA's) I've tested, it is still not functional as an actual daily aid to people needing help.",Complaint,
It needs time and real science to make it usable for am elder or senior trying to optimize aging at home with the aid of VAPA's.,Feature Summary,
Less then 6 months after I got it its not working right it's slow and lagging can't connect to the Internet now I can't return it,Bug Report,
The app that runs with the blaze is really easy to use.,Praise,
I love how it keeps up with all the stats for you on the app and watch.,Praise,
Unlike most step counter where you just move your arms and it counts as a step this one will only count actually steps.,Feature Summary,
The heart rate is dead on as I have compared this to some of the heart rate machines that my facility nurses use in their work.,Feature Summary,
"The show can do everything that the other echos can, but it seems to be just a little bit slower in executing any voice commands.",Complaint,
"If you look at any of the camera skills, they all have bad reviews because of how laggy they are.",Complaint,
"If you can get them working, the feed is around 10 seconds behind the live view.",Complaint,
"Amcrest in particular is bad, and unless you pay a subscription fee, you can only have one camera that is viewable.",Complaint,
"Other cameras let you have more, but the lag time is still there.",Complaint,
"I can ask 'what's the traffic' and she'll tell me how long it's going to take to get to work (pretty close in terms of timing); 'add ____ to the shopping list' - I never forget the list on the counter since it shows up on the app; 'play _____' radio station, Pandora channel, news flash - super helpful.",Feature Summary,
I love the ease of use with the updated GoPro app and the functionality of the high res video and time lapse features.,Praise,
I use the Multi Timer app and its been perfect for what i need.,Praise,
It can't replace a regular camera given that doesn't provide zoom (neither digital and analog),Feature Summary,
"One downfall so far is the go pro on my Samsung Galaxy s5 will not pair to my go pro , with such a new  piece and big price of equipment there should be no Filmware error.",Complaint,
I've had the original Alexa since it first came out Jan 2015 and have been impressed with the functionality Amazon has added to it.,Praise,
A cheap used iPad Mini with Siri  can do more at this point.,Complaint,
it very cool to show arlo cameras on this thing.,Praise,
i have a problem with drop in feature.,Bug Report,
some of my dots show unavailable and i cant drop in.,Bug Report,
i hope they add playing music on all echo devices at one time play the same song in sync.,Feature Request,
Wish their was an easier way to take selfies.,Feature Request,
Love the number of apps available for this.,Praise,
The main problem is that it is unreliable as it is plagued by underwhelming voice recognition.,Complaint,
Many times thinks that it is summoned even though there were no words remotely close to its name.,Bug Report,
It seems to have gotten worse with time (perhaps after activations increased and the Amazon service is too slow to cope).,Complaint,
The only problem I have is the fact every 3-4 weeks I get the SOS screen which says I need to restore the watch software.,Bug Report,
Pebble is no more exists but this watch is still the best because it does what our smartwatch need to do and for 5-6 days + when you out of battery you still can see the hour for about 12 hours,Praise,
The touch screen options are intuitive and easy to use.,Praise,
"Well, it does connect to the internet, it does respond to voice control, and it does what it says it's supposed to do.",Praise,
My hope was to set up a system in conjunction with VAUX speakers that would allow for music to play throughout my home via simple voice commands.,Feature Request,
"Alas, these don't talk to one another very well.",Complaint,
"Each Echo/Echo dot should be considered a silo entity; they don't pick up where one left off, at least not as of yet.",Feature Summary,
"Yes for most part it has met my expectations, except I would like to download my videos and music from iTunes.",Feature Request,
Also like to see my email.,Feature Request,
Also discovered I primarily use Alexa when I'm moving about and prefer using Alexa app on my iPhone or iPad rather than returning to Show.,Praise,
I have two Echos and a Dot which I love but am returning the Show because of the poor voice rendition.,Complaint,
You still get all the functionality of Alexa without having a large echo or tap unit as an eye sore in the room.,Feature Summary,
"Since I got the ps4, it started to shut it down or the image disappear, the hdmi has no signal sometimes.",Bug Report,
New feature being discovered almost daily.,Praise,
Love the fact you can video chat from iPhone to Show.,Praise,
Easy to manage family Google calendar.,Praise,
Can see Arlo video cameras.,Feature Summary,
"The count for going up stairs and up hills is very inaccurate, unlike my Fitbit One which died after 18 months which was very accurate.",Complaint,
Another irritant is the delay to wake up when I turn my wrist towards me to see what time it is.,Complaint,
Once I did the update with the game...when the patch was downloaded the game would just get stuck at the opening and give no message.,Bug Report,
I tried everything a little disappointing considering the bundle was $249.00 The issue I believe is only with the game and the associated update.,Bug Report,
"Every morning, I ask Alexa what the weather forecast is and I get an accurate response.",Praise,
"Very convenient, relatively easy to configure once you figure out what you're doing...I won't lie.",Praise,
"There is some trial and error, but the rewards are worth the effort!",Praise,
"hello it seems that Echo show will not work out side US , so pls be careful if you intend to take the Echo show outside the US , this is what i have done and unfortunately i am stack with it , hope Amazon will soon expand this and will rectify it",Feature Request,Accessibility
a perfect imitation apple iWatch it doesn't have all the same features but still acts the same.,Feature Summary,
It's blutooth enabled to work well with your iphones.,Feature Summary,
The info is very deceptive on using highlighted features.,Complaint,
Making a phone call is almost impossible.,Complaint,
The blue tooth connecting works fine and streaming music is ok.,Praise,also functional Suitability
Ask about weather is ok.,Praise,
"Needs work, the phone app ask  to link contacts and it did not link.",Feature Request,
Said call home...It just sits there and does nothing.,Bug Report,
"Said call Jessica, it worked 1 out of 7 tries.No learning curve...cause it does not work like advertised.",Bug Report,
disappointed in the calendar options,Complaint,
"The iHome device I paired it with shuts off after a certain amount of time, so that does me no good overnight.",Bug Report,
I had to figure out why the rings were flashing overnight (it drove me nuts at first)...it means you have a notification,Complaint,
It is heads and tails above the flex in terms of features and functions.,Feature Summary,
I have not been able to use this watch yet because it requires some sort of Pebble app with a Pebble account to even turn the damn thing on.,Complaint,
Switches off by its self everytime i play for like 20 minutesand then it asks me to report prob which i dont even know,Bug Report,
"But I do now own a GoPro Hero 4 silver and it is user friendly and extremely versatile, great for beginners!",Praise,
You cant play any youtube videos as an example or google search anything (I.E use as a browser of sorts).,Feature Summary,
You cannot just ask alexa to find a video on 'XYZ'.,Feature Summary,
If she was connected to youtube she'd be able to!,Feature Summary,
I hope amazon finds more intuitive ways to use the screen when interacting with Alexa.,Feature Request,
Shows notifications and works well with my iPhone 7.,Praise,
"The compatibility  is glitchy even after calling support, watching videos etc.",Bug Report,
But he uses it for a pedometer and as a regular old watch and when it decides not to be glitchy he can get his email and monitor his phone calls.,Bug Report,
The styling is very nice and so we are hoping for some app upgrade that will get rid of the glitches.,Feature Request,
And the game uncharted 4 was really good.,Praise,
Mind blowing graphics and an awesome soundtrack.,Praise,
We tried using the new intercom feature between the two devices but we were not overly impressed with that feature.,Complaint,
Amazon needs to be take notice and fix a major flaw in their integration with Nest before it breaks down a few A/C units.,Bug Report,
Video show the Nest thermostat being set to 50 degrees incorrectly.,Bug Report,
"Also, the typeface is tiny, and the watch itself feels a little too small for practical use.",Complaint,
its freezing up on me,Bug Report,
The camera itself is great I love the display on the back and it was super easy to get it set up and take great high quality video.,Praise,
"BEWARE...Terrible for privacy, you must give up your entire contact list on your phone to use any of the Drop In features, texting, or calling!",Complaint,
Additionally every contact in your list that owns an Echo device it automatically pairs you with them.,Feature Summary,
"i have been getting answers relating to 'I don't know' than answers, cant continue a conversation cant ask follow up question without using the wake up word, could not answer one baseball stat, Alexa signed me up for Amazon Music Unlimited after i inquired if MU had audio books, i immediately told Alexa to cancel order but it referred me to Amazon site to cancel, Alexa does great with weather and traffic movie show times and restaurants questions and measurement equivalents, sq meters to sq ft., tablespoons in cups, kilometers per hours to miles per hours etc  i think there maybe safeguards such as a pin number to use prior to Alexa placing orders if not there should be a better protection, i dint not like having to get up and cancelling an order i don't intend to place, only 3 wake up word choices, the dot  close to the TV is woke up often than i would like and fear it will order something so it stays muted...all  in all i'm satisfied with the dot purchase",Feature Summary,
"It seems gimmicky to me ... using it to play music is it's main thing if you don't have a smart home, and creating music playlists is very convoluted.",Complaint,
"I have tried and tried to get it to just play 'bird sounds' for my parrot,and each time I get a totally different result ...mostly a song that has one of the words in it, and sometimes she 'gets it' and plays amazon bird sounds for me ...",Complaint,
This doesn't properly track flights of stairs.,Bug Report,
"I thought these features were pretty basic, and this Blaze was too expensive to get this wrong.",Complaint,
It provides a nice analysis of the heart rate.,Praise,
"It was nice to get text notifications on the watch, but it also allows you to answer an incoming phone call on the watch, which is weird because then you have to go find your phone while the other party is waiting.",Feature Summary,
"Not as glitzy as an Apple watch or a Moto 360, but very functional with a great battery.",Praise,
"It could be grest if all if sudden a nightmare of trying to revive the alexa echo to operate..xfinity confirms all operating well in our home..nothing, no user nsme or password is accepted to revitalize alexa echo.",Bug Report,
"Cons: - No aux out, can't integrate with my existing speaker system - clickbait-liike articles scroll all day.",Complaint,
These got SUPER annoying.,Complaint,
- a lot of missed potential in the default settings.,Complaint,
"for more say alexa tell me about fashion week haircut' but the scrolling article never shows the actual haircut.... My home is already outfitted with good speakers, Sonos, and Echo Dots.",Feature Summary,
"I don't need to respond to anyone with my watch, I don't care to play with too many apps; I just wanted a device with some music control when I work out.",Feature Request,
"My favorite things about this are the notifications of text messages, Facebook messages, phone calls, and calendar events.",Praise,
"I can also answer the texts straight from the watch, even if my phone is upstairs!",Praise,
I also LOVE my interval running app.,Praise,
"The Fitbit I had before, would not always wake me up.",Complaint,
This always does!,Praise,
"charging is decent, syncing is lame though, its slow, and when doing it manually it almost refuses to about 70% of the time.",Complaint,
"My son likes the PS4, however when he first opened it and loaded the game that came with it, the PS4 would not load the game or work.",Bug Report,
"Gave him an error message, we did clean the game to see if it helped and it loaded fine.",Feature Summary,
This one is much better because of the chattering aspect of it.,Praise,
i have to keep entering my password to get on line.,Complaint,
It keeps going off .Any hints how to stay on line,Inquiry,
They don't communicate with each other.,Complaint,
This is major drawl back if i want to do something basic like have all the Dots play the same music throughout the house.,Feature Request,
"Or also (in my particular case), if only one dot has direct connection (wired or bluetooth) to the home audio system, I can't ask a secondary dot to output music to the home audio system through the another dot.",Complaint,
"I'm trying to setup home automation using a very common x10 standard, but it's a pain bc I need to 'hack' a solution reading up on various blog posts.",Complaint,
And it's annoying getting instructions for how to connect 'Hue' devices (which I'm not using) every time I try to connect a device.,Bug Report,
Uncharted 4 doesn't work past chapter 12.,Bug Report,
I'm overwhelmed from all the settings and options.,Complaint,
My favorite is the super slow mo.,Praise,
Go Pro Studio also takes some time to learn and you have to download it for windows - takes up a lot of resources.,Feature Summary,
"Uncharted 4 was really fun, graphics were awesome.",Praise,
Not to mention the kids always want to see themselves so the playback function is really nice.,Praise,
"I might have a bad one, but never understands my requests unless I push the button first.",Complaint,
There is so much I want this thing to do that it does not do currently... but it keeps getting better all the time and no other device comes close.,Feature Summary,
Battery only last one day  apps don't refresh very well,Complaint,
I love the concept even though she's hard hearing at times.,Feature Summary,
"She can't answer a lot of questions but she functions as a calculator, dictionary, timer, alarm clock, music streamer, and her skills are like apps on your phone and she has a few good ones.",Feature Summary,
I loved the concept of just saying a command and having it done without getting up was a huge plus..,Praise,
Needless to say it does everything i've asked it to (for the most part)  i just wish it would search for answers to questions instead of 'i don't understand the question'.,Feature Request,
I wanted a watch with a week-long battery life and good functionality and this is exactly what I got.,Praise,
"I mainly use it for reading texts and previewing callers, but I also routinely use the voice function to reply to texts.",Feature Summary,
"I also started running again, and it is great in cooperation with my iPhone running app.",Praise,
I owned mine for 4 months and now it will not stay connected to my phone and a frozen up.,Bug Report,
Not really enough memory but runs amazing and the game was great!,Feature Summary,
(Could be change 22 mm nato strap) All other functions except strap is successful.,Praise,
"There is no other color smartwatch on the market that has such a long battery life, has a microphone, is completely waterproof and does all the basics(Pedometer, notifications<email, texts, apps, etc), calendar, tells time, etc.).",Feature Summary,
"It hooks up flawlessly with an iPhone, which is what I use, but it will also hook to an android phone just fine too.",Praise,
There is no windows phone support but that isn't that big of an issue.,Feature Summary,
"This watch receives every notification from my phone just fine and has never missed one, and the color E-Ink display is amazing.",Praise,
"It also has a microphone for limited voice assistance and with certain cell phone carriers, you can even reply to text messages straight from the watch.",Feature Summary,
It also has apps to control certain aspects of your phone like music.,Feature Summary,also compatibiltiy
"She played a cooking podcast for me, and she immediately connected me to my middle-of-nowhere radio station.",Feature Summary,
but it can be helpful on adding on your calendar and reminders which is a great feature.,Praise,
I get local news flash briefing which is nice.,Praise,
I had two major issues:  The watch would not stay connected to my iPhone 6 plus.,Bug Report,
I would have to go into the phone and open the app over and over to keep it connected.,Feature Summary,
I would buy another one if the display size was increased and the connection issues resolved.,Feature Summary,"Human Usability, Compatibility"
The GoPro is good at capturing action and delivers really nice 'non fisheye' footage as wel.,Feature Summary,
Settings can be easily changed on the go and even playback is decent on the tiny screen.,Praise,
If you install the GoPro app this camera can stream media to the phone for playback and pointing the camera.,Feature Summary,
Changing the settings with the app is also possible.,Complaint,
The OS feels like a tablet from the early 2000's.,Feature Summary,
"The real nail in the coffin was that after syncing the device with my phone, the alexa app doesn't have my most of my contacts detected with no explanation or help readily available.",Bug Report,
Works fantastic for video calls between us.,Praise,
We also enjoy the video flash briefings and the ability to watch specific items on You Tube.,Praise,
The device is nice but the most thing it's lacking is a better search engine there's too many things you ask and it doesn't have an answer for you I hope that some point Amazon will fix this issue.,Feature Request,
I also think the flash briefing should come with more video footage Rather than some of them just saying the new channel name.,Feature Request,
"I think they should also contract with sling, Netflix or Hulu so you can also watch additional shows other than just what is on prime.",Feature Request,
Clearly many features that give this camera a big advantage.,Feature Summary,
"As a former owner of the original Pebble (which resulted in defective watches three times but I was still loyal since they were all replaced under warranty), I really like the functionality of the Pebble Time and the always on screen.",Praise,
I can live without all of the Android apps as this does everything I need in terms of notifications and the like with somewhat better battery life (usually 3 or 4 days max though - not the advertised length).,Feature Summary,
The software for these still needs some work.,Feature Request,
Once it is set up there is no good way to change the settings other than deleting everything and starting over.,Complaint,
Initial setup is easy and works fine as long as you are using DHCP with an address pool.,Praise,
"Static addressing is not so intuitive and the MAC address, while displayed in the app, is off the screen on most phones and easy to miss.",Complaint,
Once you have downloaded a number of skills there is no place to get a list of them if they aren't in the 'Smart Home' set.,Feature Summary,
Trying to re-install skills to see if you've already got them isn't the best way to go about it.,Feature Summary,
Alexa had some hang ups and could use some better programming but for the most part I like it a lot.,Feature Request,
If you like stealth take downs and gun fights this game is for you.,Feature Summary,
"There are some thematic scenes that take a while to watch, but the story was well done and I would definitely buy a 5th one if they ever made one.",Feature Summary,
It runs faster than my Xbox one I wish I'd bought PS4 in the first place,Feature Summary,
It works great however it will freeze up and have to be restarted several times.,Bug Report,
The editing software however is horrible.,Complaint,
It continuosly crashes during trimming videos wasting my time over and over.,Bug Report,
"If you're just going to use the Dot for podcasts, internet radio, news briefings, weather, home controls, etc., the included speaker in this little unit is fine.",Feature Summary,
As of this writing (12/24/16) the app still functions so the watches work fine.,Feature Summary,
This could possibly change sometime in the future as the app requires you to create a Pebble account before it will connect to the watch (or do anything).,Feature Summary,
"***** Update ***** On April 4, 2017 the Pebble app was updated to no longer require or use any cloud based services in order for the watches to function.",Feature Summary,
"They now get all info such as weather, location etc., directly from your smartphone.",Feature Summary,
This means the watches will continue to have full functionality regardless of any online presence.,Feature Summary,
Apps - just ordinary.,Feature Summary,
Difficult interfacing XM radio and getting the stations I want played.,Complaint,also Compatibility
"I bought it to take it on my runs with me when I leave my phone behind, and am a bit disappointed in the image quality of stills: Moving objects come out blurry every single time, despite the dedicated burst mode.",Complaint,
"Connecting my Android phone is more hit than miss, I have to try about 5 times restarting the camera and app, until I finally get a connection established.",Bug Report,
Exiting the game often means I have to just walk over and unplug it.,Bug Report,
The dot is continually loosing it's wifi connection and I have to go through the set up with the phone app all over.,Bug Report,
"It's great for text messaging, especially since you can dictate your messages into the little microphone.",Feature Summary,
Shoots in amazing quality and has a good field of view for such a small video camera.,Feature Summary,
"The 'show' is just as wonderful as the Echo, but now you can see what she's talking about: news, lists, lyrics, etc.",Feature Summary,
"plus, the calling feature now becomes a video call or drop-in.",Feature Summary,
"I'd like to have more options for the home screen, but I'm sure they'll add to the features over time, just as they have been doing to the echo all along.",Feature Request,
"Excelent day light picture Bad: With or without Night photo settings the pictures on night works only by tripode, and using the app.",Feature Summary,
"I have it set on minimal battery consumption settings, it doesn't auto sync, the screen is dimmed, and I dont use the bluetooth for music/notifications... pretty disappointing battery life but otherwise it's great",Complaint,
"I'll give it 4 stars cuz even tho it's a great system, the process for online play is a pain, in my opinion it was better on the PS3 aside from that everything works perfectly fine.",Feature Summary,
"The camera is awesome as far as the pictures however, very disappointed that the wi-fi disconnects after 30 sec to a minute after connecting to a cellular device",Bug Report,
"Sure most camera have a wi-fi app that you can use to frame a shot and see what you are recording, but it always has limitations - like trying to use a wi-fi connection in the water (hint - it doesn't work).",Feature Summary,
"Using the video back is much, much easier.",Feature Summary,
"You can also replay recorded clips with the back, so you can review what you just shot without having to figure out how to get the video onto another device to view.",Feature Summary,
This is extremely important and allows you to be confident that you really got the shot you wanted.,Feature Summary,
"It's nice looking, functional as a watch, and notifies him who is calling or texting so he doesn't have to look at his phone.",Feature Summary,
"Having a sedentary job, he also likes that it reminds him to move, even if it is just to stand and stretch.",Praise,
The Fitbit app keeps all his stats and is easy to use.,Praise,
"My main go-to setting is 1080 @ 30fps, and I get a great picture.",Feature Summary,
I use the Capture app all the time and have never had issues with connections with either of my cameras.,Feature Summary,
"I love the fact that you can monitor the angle, change the camera settings, and start your recording from the app itself.",Praise,and Compatibility
It works in concert with my phone app to provide the same GPS data I was getting directly from my watch before.,Praise,
"If I had to say anything negative about it, I'd say I would like more options for the home screen.",Feature Request,
"There really wasn't any one of them I 'loved', so I settled and since have gotten used to it.",Feature Summary,
"It would be fantastic if they added an option to customize it as well.. Now, if Fitbit could only design something I could swim with...",Feature Request,
PS4 is a terrible platform with games nobody wants.,Complaint,
"Uncharted is a game that gives you more cinematic and dialogue than gameplay, and the gameplay is basic.",Feature Summary,
"Plus, when you get a text or call it vibrates your watch so you don't have to pull your phone right out.",Feature Summary,
The technology installed in the show is very advanced and it's adaptive capabilities are endless.,Feature Summary,
Works about as well as the full sized Echo in terms of responsiveness.,Feature Summary,
There's no way to have music sent through the AUX jack while Alexa responses like weather and calendar updates come out of the Dot speakers.,Complaint,
Only lists CNN as a new source!!,Feature Summary,
The GoPro phone app only connects occasionally through the wifi connection.,Bug Report,
Videos that are clearly on the camera will not download through the GoPro app.,Bug Report,
"Yeah, the video looks good, but what good is it when you cannot consistently get it downloaded to your computer?",Complaint,
I am very disappointed with the function of this camera.,Complaint,
That has been the longest I have been able to have the info feed tho the  app where it's useful.,Complaint,
"We did multiple factory resets (as suggested online - his phone has the proper version of Android), but now it won't even connect at all.",Bug Report,
"From playing nursery music while my daughter sleeps (in do-not-disturb mode to prevent sounds from waking her up), to calling her grandparents so they can hear the new words she is learning, this device is invaluable.",Feature Summary,
"Add in a home automation system (I'm using SmartThings), this device now controls my lights, front door lock, multiple outlets and even arms my house on the way out.",Feature Summary,
"This watch combined with the app helps me make more health conscious decisions, along with keeping track of my progress.",Feature Summary,
"It has a decent battery life, allows you to change your music or adjust the volume, and you can link text or messenger notifications to it.",Feature Summary,
I finally got my watch set up.,Feature Summary,
I want to try another watch face but can not for some reason.,Complaint,
"I also taped some notifications, but all it said was 'system app'...does this mean that the notification is ON or OFF ?",Inquiry,
The Alarm notification is important to me.,Feature Summary,
Update:  I was able to get my new watch face...good...my watch woke me up today...but why only today...?,Inquiry,
"Works just as I expected it to, from telling me my steps and heart rate, right down to giving me notifications from Twitter, PSN and text messages.",Feature Summary,
